Episode	Episode_Length	Episode_Reward	Training_Update_Count	Average_Training_Loss
329	232.0	20.0	232	0.19407374911202951
330	464.0	45.0	464	0.21359610020439943
331	267.0	31.0	267	0.17852949790572853
332	29.0	5.0	29	0.14075895064863667
333	296.0	22.0	296	0.20251653751836637
334	156.0	14.0	156	0.16798197671484488
335	136.0	19.0	136	0.22411407680962891
336	47.0	7.0	47	0.23778194688419077
337	230.0	23.0	230	0.18687181071094844
338	77.0	10.0	77	0.19423970202733945
339	37.0	4.0	37	0.1641838480089162
340	166.0	16.0	166	0.29008755404277736
341	246.0	22.0	246	0.16691930414881648
342	254.0	20.0	254	0.1678941346059634
343	156.0	18.0	156	0.14450693846895143
344	136.0	17.0	136	0.15475067433298512
345	216.0	20.0	216	0.1916710620711523
346	146.0	14.0	146	0.21419932045144577
347	56.0	9.0	56	0.25156767859256696
348	222.0	22.0	222	0.23469065475437018
349	46.0	0.0	46	0.16082631197312605
350	262.0	20.0	262	0.202977531596677
351	304.0	23.0	304	0.2197441729275804
352	106.0	16.0	106	0.1598426123975583
353	127.0	15.0	127	0.21637836811462724
354	59.0	7.0	59	0.25046252516114104
355	89.0	8.0	89	0.38043116744649547
356	135.0	18.0	135	0.17393472371277985
357	96.0	13.0	96	0.17670289551218352
358	265.0	21.0	265	0.1509380516648855
359	230.0	23.0	230	0.15838271236937979
360	79.0	10.0	79	0.22705780936381484
361	253.0	23.0	253	0.17679986687516977
362	86.0	11.0	86	0.19199644423328166
363	126.0	12.0	126	0.19171070283840572
364	225.0	17.0	225	0.20050957933068275
365	107.0	14.0	107	0.18156451105235893
366	105.0	11.0	105	0.24334076621702738
367	235.0	23.0	235	0.22939093165258143
368	260.0	23.0	260	0.22233344375227507
369	154.0	16.0	154	0.21450292014262892
370	18.0	3.0	18	0.11950672935280535
371	37.0	5.0	37	0.29786805244716436
372	281.0	20.0	281	0.24963509762043207
373	256.0	22.0	256	0.21771757469105069
374	224.0	19.0	224	0.17933870018792472
375	264.0	23.0	264	0.18772673874980572
376	18.0	3.0	18	0.2886594807108243
377	79.0	11.0	79	0.15462733842904056
378	290.0	21.0	290	0.1701509495619042
379	76.0	10.0	76	0.2277552845740789
380	240.0	22.0	240	0.21319886815423766
381	39.0	6.0	39	0.19215675624899375
382	322.0	18.0	322	0.18149067500247534
383	76.0	9.0	76	0.2969238646328449
384	37.0	5.0	37	0.1755157461440241
385	154.0	17.0	154	0.15075205370493525
386	79.0	14.0	79	0.15644934108551545
387	37.0	6.0	37	0.1558095880255506
388	292.0	21.0	292	0.18068206035978582
389	46.0	6.0	46	0.1688506505249635
390	184.0	17.0	184	0.16338511843882178
391	148.0	16.0	148	0.2865495684531492
392	88.0	10.0	88	0.2273202393711968
393	207.0	20.0	207	0.15007496036697124
394	269.0	20.0	269	0.17636169043809286
395	186.0	18.0	186	0.2744927636337697
396	252.0	20.0	252	0.177968002382725
397	233.0	23.0	233	0.22578186359528307
398	213.0	21.0	213	0.18447489221471017
399	128.0	16.0	128	0.19762066690600477
400	193.0	22.0	193	0.1807704456536572
401	47.0	9.0	47	0.24447426366362165
402	154.0	17.0	154	0.1821154212071137
403	86.0	8.0	86	0.14938688065943329
404	115.0	15.0	115	0.20630040700020996
405	57.0	9.0	57	0.13828978890128302
406	334.0	11.0	334	0.16430778605696147
407	238.0	22.0	238	0.15724162107036144
408	59.0	10.0	59	0.10188354491808657
409	96.0	17.0	96	0.17911841629150635
410	128.0	18.0	128	0.18494608483160846
411	27.0	4.0	27	0.29668788598091517
412	249.0	22.0	249	0.2267104111103169
413	282.0	23.0	282	0.18401656299829483
414	271.0	23.0	271	0.1804218635004275
415	365.0	46.0	365	0.1666756728893682
416	163.0	19.0	163	0.1779372554980904
417	76.0	12.0	76	0.16839167485503773
418	282.0	22.0	282	0.16979951933290519
419	59.0	9.0	59	0.18644268671839925
420	253.0	21.0	253	0.18642706098587145
421	116.0	18.0	116	0.15202224050680624
422	221.0	23.0	221	0.12498488755921973
423	27.0	4.0	27	0.12014666972336946
424	238.0	23.0	238	0.13861383171360783
425	257.0	25.0	257	0.17276103119094086
426	174.0	21.0	174	0.1626600051277328
427	374.0	44.0	374	0.19598032677556104
428	478.0	47.0	478	0.1893364152984078
429	66.0	7.0	66	0.22422552182141578
430	302.0	18.0	302	0.17581107613587418
431	40.0	6.0	40	0.22431229576468467
432	227.0	21.0	227	0.18948237783386318
433	37.0	6.0	37	0.26129871777988767
434	274.0	23.0	274	0.23862584073939463
435	117.0	14.0	117	0.18289236768952802
436	322.0	23.0	322	0.20555542584115305
437	262.0	21.0	262	0.1999278565200458
438	256.0	23.0	256	0.18323343398515135
439	165.0	18.0	165	0.2267917392606085
440	239.0	23.0	239	0.153931942335856
441	164.0	13.0	164	0.17360776860448646
442	206.0	23.0	206	0.19545255758736318
443	194.0	19.0	194	0.23785365649412588
444	294.0	22.0	294	0.18215022554152271
