episode,length,reward
1162,70.0,1.0
1163,36.0,0.0
1164,31.0,1.0
1165,61.0,0.0
1166,74.0,0.0
1167,77.0,0.0
1168,210.0,2.0
1169,92.0,2.0
1170,86.0,0.0
1171,44.0,0.0
1172,148.0,1.0
1173,121.0,1.0
1174,41.0,0.0
1175,78.0,0.0
1176,94.0,1.0
1177,104.0,0.0
1178,91.0,0.0
1179,234.0,3.0
1180,148.0,1.0
1181,44.0,0.0
1182,91.0,0.0
1183,181.0,3.0
1184,57.0,0.0
1185,61.0,0.0
1186,165.0,1.0
1187,131.0,2.0
1188,73.0,1.0
1189,80.0,1.0
1190,91.0,0.0
1191,218.0,4.0
1192,71.0,0.0
1193,132.0,0.0
1194,88.0,0.0
1195,101.0,0.0
1196,37.0,0.0
1197,122.0,1.0
1198,73.0,0.0
1199,131.0,1.0
1200,71.0,2.0
1201,161.0,0.0
1202,61.0,1.0
1203,51.0,0.0
1204,51.0,0.0
1205,56.0,1.0
1206,165.0,1.0
1207,55.0,0.0
1208,51.0,0.0
1209,81.0,0.0
1210,195.0,1.0
1211,66.0,1.0
1212,33.0,0.0
1213,71.0,1.0
1214,161.0,1.0
1215,37.0,0.0
1216,34.0,0.0
1217,131.0,0.0
1218,71.0,0.0
1219,46.0,0.0
1220,51.0,1.0
1221,131.0,1.0
1222,57.0,1.0
1223,81.0,0.0
1224,53.0,0.0
1225,39.0,0.0
1226,33.0,0.0
1227,116.0,2.0
1228,81.0,0.0
1229,91.0,0.0
1230,259.0,2.0
1231,165.0,4.0
1232,63.0,0.0
1233,35.0,0.0
1234,51.0,0.0
1235,33.0,0.0
1236,61.0,0.0
1237,112.0,0.0
1238,61.0,0.0
1239,109.0,1.0
1240,51.0,0.0
1241,56.0,0.0
1242,71.0,0.0
1243,101.0,0.0
1244,126.0,2.0
1245,84.0,0.0
1246,111.0,0.0
1247,61.0,0.0
1248,51.0,0.0
1249,32.0,0.0
1250,71.0,0.0
1251,84.0,0.0
1252,51.0,0.0
1253,123.0,0.0
1254,33.0,0.0
1255,46.0,0.0
1256,167.0,1.0
1257,86.0,1.0
1258,86.0,0.0
1259,116.0,1.0
1260,152.0,1.0
1261,42.0,0.0
1262,128.0,0.0
1263,21.0,0.0
1264,65.0,0.0
1265,309.0,4.0
1266,156.0,0.0
1267,96.0,1.0
1268,103.0,1.0
1269,171.0,3.0
1270,120.0,4.0
1271,86.0,1.0
1272,86.0,1.0
1273,114.0,0.0
1274,61.0,1.0
1275,122.0,0.0
1276,106.0,0.0
1277,125.0,0.0
1278,56.0,0.0
1279,37.0,0.0
1280,36.0,0.0
1281,162.0,1.0
1282,136.0,0.0
1283,98.0,2.0
1284,46.0,0.0
1285,23.0,0.0
1286,81.0,1.0
1287,91.0,0.0
1288,61.0,0.0
1289,137.0,1.0
1290,99.0,1.0
1291,217.0,1.0
1292,224.0,2.0
1293,26.0,0.0
1294,87.0,1.0
1295,130.0,3.0
1296,36.0,0.0
1297,91.0,0.0
1298,56.0,0.0
1299,74.0,0.0
1300,391.0,6.0
1301,71.0,2.0
1302,61.0,1.0
1303,71.0,0.0
1304,41.0,0.0
1305,43.0,0.0
1306,42.0,0.0
1307,69.0,1.0
1308,141.0,2.0
1309,91.0,1.0
1310,81.0,0.0
1311,46.0,1.0
1312,157.0,3.0
1313,128.0,1.0
1314,111.0,0.0
1315,51.0,1.0
1316,63.0,0.0
1317,255.0,3.0
1318,130.0,0.0
1319,89.0,1.0
1320,180.0,0.0
1321,66.0,1.0
1322,126.0,1.0
1323,180.0,1.0
1324,191.0,2.0
1325,91.0,1.0
1326,60.0,0.0
1327,51.0,0.0
1328,176.0,1.0
1329,97.0,0.0
1330,99.0,1.0
1331,75.0,1.0
1332,143.0,1.0
1333,176.0,2.0
1334,55.0,0.0
1335,41.0,0.0
1336,41.0,0.0
1337,131.0,1.0
1338,135.0,2.0
1339,87.0,2.0
1340,172.0,2.0
1341,94.0,0.0
1342,161.0,2.0
1343,108.0,2.0
1344,31.0,0.0
1345,62.0,1.0
1346,45.0,0.0
1347,101.0,1.0
1348,122.0,3.0
1349,196.0,4.0
1350,71.0,1.0
1351,48.0,0.0
1352,79.0,0.0
1353,61.0,0.0
1354,152.0,1.0
1355,28.0,0.0
1356,58.0,0.0
1357,116.0,0.0
1358,182.0,2.0
1359,96.0,0.0
