Episode	Episode_Length	Episode_Reward	Training_Update_Count	Average_Training_Loss
410	146.0	17.0	146	0.6378154027951907
411	157.0	16.0	157	0.7908225512713384
412	302.0	21.0	302	0.7946410054797368
413	135.0	12.0	135	0.7573339457037273
414	215.0	22.0	215	0.7700817198947418
415	135.0	10.0	135	0.6071427628949836
416	206.0	18.0	206	0.795312635039965
417	69.0	11.0	69	0.7213266657098479
418	214.0	17.0	214	0.8428467998855582
419	164.0	10.0	164	0.8651982522683173
420	146.0	17.0	146	0.5889300970386152
421	37.0	4.0	37	0.6329899069827956
422	38.0	4.0	38	0.6298879988883671
423	203.0	20.0	203	0.9682421392297803
424	144.0	15.0	144	0.6668087295256555
425	215.0	20.0	215	0.6944507481920165
426	39.0	7.0	39	0.6804175133315417
427	292.0	20.0	292	0.8284724668140383
428	99.0	16.0	99	0.9086105525493622
429	56.0	9.0	56	0.5053140458517841
430	176.0	18.0	176	0.7143843439195983
431	136.0	18.0	136	0.7252257709829685
432	27.0	4.0	27	0.7270570706438135
433	138.0	18.0	138	0.7317125194476567
434	426.0	38.0	426	0.628484693954878
435	313.0	21.0	313	0.6198381582816569
436	76.0	11.0	76	0.5876782024279237
437	194.0	20.0	194	0.5470699901049284
438	57.0	8.0	57	0.835954031923361
439	97.0	14.0	97	0.6706391257646772
440	28.0	4.0	28	0.4913015530577728
441	69.0	11.0	69	0.4985400405914887
442	308.0	22.0	308	0.6074763619667524
443	128.0	15.0	128	0.46214686692110263
444	253.0	16.0	253	0.7100570389905231
445	17.0	2.0	17	0.6991627943866393
446	86.0	8.0	86	0.6873655835556429
447	239.0	23.0	239	0.699236912177447
448	176.0	15.0	176	0.6732404536821626
449	168.0	18.0	168	0.5582312839105725
450	284.0	20.0	284	0.5847881856886014
451	78.0	12.0	78	0.7715438548475504
452	208.0	26.0	208	0.701121611896759
453	177.0	12.0	177	0.5718314915074635
454	226.0	17.0	226	0.6141180520201415
455	193.0	21.0	193	0.5506296944201301
456	155.0	8.0	155	0.5840598308030636
