
Episode	Episode_Length	Episode_Reward	Training_Update_Count	Average_Training_Loss
329	318.0	19.0	318	0.39974173372787125
330	46.0	5.0	46	0.30053070495310036
331	17.0	0.0	17	0.4625007111360045
332	246.0	17.0	246	0.2539608948750467
333	39.0	5.0	39	0.356847074169379
334	37.0	6.0	37	0.19630399950452754
335	146.0	12.0	146	0.4049951705877503
336	27.0	3.0	27	0.5448994763471462
337	98.0	8.0	98	0.45103986150756176
338	245.0	11.0	245	0.2905286866335236
339	87.0	12.0	87	0.4010930226623327
340	105.0	8.0	105	0.3631519865067232
341	196.0	16.0	196	0.44479429303687446
342	76.0	3.0	76	0.3854139213891406
343	195.0	16.0	195	0.24722347521247007
344	289.0	17.0	289	0.2961375979661529
345	424.0	46.0	424	0.23539034155074437
346	205.0	17.0	205	0.20304552311214005
347	56.0	6.0	56	0.3596370007310595
348	98.0	6.0	98	0.3801908403711051
349	46.0	3.0	46	0.1702820008377666
350	244.0	19.0	244	0.2722652828107115
351	207.0	20.0	207	0.26917707230805776
352	501.0	45.0	501	0.2697971731037675
353	164.0	9.0	164	0.3238180919845657
354	254.0	16.0	254	0.23378264050432077
355	243.0	21.0	243	0.3007400339553631
356	57.0	5.0	57	0.3281275887499776
357	348.0	31.0	348	0.24243291146282492
358	215.0	11.0	215	0.2391067940308604
359	125.0	10.0	125	0.30178072065114975
360	214.0	19.0	214	0.2616056743661098
361	273.0	19.0	273	0.28270482977395095
362	314.0	22.0	314	0.269801288783835
363	48.0	6.0	48	0.2669432135298848
364	220.0	23.0	220	0.305792120996524
365	454.0	47.0	454	0.31115950699813566
366	107.0	15.0	107	0.36083580797242226
367	235.0	23.0	235	0.2826562001667124
368	38.0	7.0	38	0.2495024065045934
369	222.0	20.0	222	0.32188629562051985
370	396.0	20.0	396	0.3564988768781827
371	277.0	22.0	277	0.28292901959229894
372	262.0	22.0	262	0.21464789971595502
373	87.0	12.0	87	0.26764541350562
374	96.0	8.0	96	0.39579202778016526
375	127.0	11.0	127	0.3161468277942008
376	302.0	23.0	302	0.3362470386204439
377	167.0	18.0	167	0.3050457643579223
378	312.0	17.0	312	0.24446634643782789
379	291.0	23.0	291	0.31380629754558054
380	501.0	45.0	501	0.2713122465935891
