episode,length,reward
849,38.0,6.0
850,37.0,4.0
851,40.0,6.0
852,37.0,3.0
853,37.0,1.0
854,37.0,0.0
855,37.0,0.0
856,37.0,0.0
857,37.0,0.0
858,37.0,1.0
859,37.0,1.0
860,37.0,2.0
861,39.0,4.0
862,38.0,5.0
863,158.0,9.0
864,56.0,4.0
865,66.0,9.0
866,27.0,0.0
867,99.0,7.0
868,96.0,0.0
869,105.0,0.0
870,108.0,8.0
871,97.0,5.0
872,18.0,3.0
873,96.0,5.0
874,96.0,4.0
875,97.0,1.0
876,96.0,0.0
877,96.0,5.0
878,96.0,0.0
879,97.0,3.0
880,18.0,3.0
881,96.0,0.0
882,96.0,0.0
883,96.0,0.0
884,116.0,10.0
885,39.0,5.0
886,39.0,5.0
887,18.0,3.0
888,29.0,5.0
889,39.0,6.0
890,28.0,4.0
891,29.0,5.0
892,68.0,11.0
893,157.0,12.0
894,27.0,2.0
895,27.0,3.0
896,49.0,6.0
897,156.0,11.0
898,46.0,8.0
899,156.0,13.0
900,253.0,21.0
901,96.0,0.0
902,96.0,0.0
903,96.0,0.0
904,96.0,0.0
905,96.0,0.0
906,96.0,0.0
907,96.0,0.0
908,96.0,0.0
909,96.0,0.0
910,99.0,5.0
911,17.0,0.0
912,156.0,13.0
913,46.0,9.0
914,39.0,7.0
915,29.0,5.0
916,138.0,17.0
917,87.0,7.0
918,18.0,3.0
919,18.0,3.0
920,18.0,3.0
921,18.0,3.0
922,18.0,2.0
923,18.0,3.0
924,18.0,3.0
925,18.0,3.0
926,18.0,3.0
927,18.0,3.0
928,28.0,4.0
929,18.0,3.0
930,18.0,3.0
931,39.0,7.0
932,76.0,13.0
933,146.0,15.0
934,57.0,9.0
935,37.0,7.0
936,37.0,7.0
937,37.0,6.0
938,37.0,6.0
939,37.0,7.0
940,37.0,3.0
941,37.0,1.0
942,27.0,0.0
943,27.0,0.0
944,17.0,0.0
945,17.0,0.0
946,17.0,0.0
947,17.0,0.0
948,17.0,0.0
949,17.0,0.0
950,86.0,0.0
951,17.0,0.0
952,66.0,0.0
953,86.0,0.0
954,17.0,0.0
955,66.0,0.0
956,17.0,0.0
957,155.0,0.0
958,17.0,0.0
959,155.0,2.0
960,17.0,0.0
961,17.0,0.0
962,17.0,0.0
963,17.0,0.0
964,17.0,0.0
965,156.0,11.0
966,156.0,11.0
967,39.0,7.0
968,46.0,9.0
969,46.0,9.0
970,56.0,10.0
971,158.0,14.0
972,18.0,3.0
973,56.0,10.0
974,18.0,3.0
975,18.0,3.0
976,18.0,3.0
977,18.0,3.0
978,18.0,3.0
979,46.0,9.0
980,18.0,3.0
981,18.0,3.0
982,18.0,3.0
983,18.0,3.0
984,46.0,9.0
985,217.0,11.0
986,96.0,0.0
987,96.0,0.0
988,96.0,0.0
989,96.0,0.0
990,96.0,0.0
991,96.0,0.0
992,115.0,0.0
993,66.0,0.0
994,155.0,0.0
995,155.0,0.0
996,156.0,8.0
997,56.0,10.0
998,37.0,7.0
999,46.0,9.0
1000,57.0,11.0
1001,157.0,12.0
1002,46.0,8.0
1003,37.0,6.0
1004,37.0,7.0
1005,27.0,4.0
1006,46.0,8.0
1007,37.0,6.0
1008,37.0,6.0
1009,38.0,6.0
1010,37.0,4.0
1011,27.0,5.0
1012,37.0,6.0
1013,37.0,6.0
1014,37.0,6.0
1015,38.0,3.0
1016,37.0,0.0
1017,37.0,0.0
1018,37.0,0.0
1019,37.0,0.0
1020,37.0,0.0
1021,37.0,0.0
1022,37.0,0.0
1023,37.0,1.0
1024,17.0,0.0
1025,96.0,0.0
1026,96.0,0.0
1027,96.0,0.0
1028,96.0,0.0
1029,96.0,0.0
1030,96.0,0.0
1031,96.0,0.0
1032,97.0,2.0
1033,97.0,3.0
1034,27.0,4.0
1035,27.0,4.0
1036,27.0,4.0
1037,27.0,4.0
1038,66.0,6.0
1039,27.0,4.0
1040,18.0,3.0
1041,87.0,8.0
1042,66.0,6.0
1043,27.0,4.0
1044,87.0,8.0
1045,18.0,3.0
1046,27.0,4.0
1047,27.0,4.0
1048,109.0,12.0
1049,56.0,10.0
1050,29.0,5.0
1051,46.0,9.0
1052,46.0,8.0
1053,46.0,8.0
1054,46.0,8.0
1055,37.0,6.0
1056,37.0,2.0
1057,37.0,0.0
1058,37.0,0.0
1059,37.0,0.0
1060,37.0,0.0
1061,37.0,0.0
1062,37.0,0.0
1063,37.0,0.0
1064,37.0,0.0
1065,37.0,0.0
1066,37.0,0.0
1067,37.0,0.0
1068,56.0,1.0
1069,37.0,0.0
1070,37.0,0.0
1071,37.0,1.0
1072,27.0,0.0
1073,96.0,0.0
1074,17.0,0.0
1075,96.0,0.0
1076,96.0,0.0
1077,96.0,0.0
1078,96.0,0.0
1079,96.0,0.0
1080,97.0,2.0
1081,97.0,8.0
1082,88.0,9.0
1083,88.0,8.0
1084,66.0,6.0
1085,66.0,5.0
1086,66.0,6.0
1087,99.0,11.0
1088,66.0,6.0
1089,27.0,4.0
1090,66.0,6.0
1091,66.0,6.0
1092,27.0,4.0
1093,27.0,4.0
1094,18.0,3.0
1095,18.0,3.0
1096,18.0,3.0
1097,18.0,3.0
1098,117.0,15.0
1099,27.0,4.0
1100,27.0,4.0
1101,66.0,6.0
1102,46.0,9.0
1103,57.0,10.0
1104,38.0,1.0
1105,37.0,0.0
1106,37.0,0.0
1107,37.0,1.0
1108,37.0,0.0
1109,37.0,0.0
1110,37.0,0.0
1111,37.0,0.0
1112,37.0,0.0
1113,37.0,0.0
1114,37.0,1.0
1115,37.0,0.0
1116,37.0,1.0
1117,155.0,1.0
1118,155.0,0.0
1119,37.0,0.0
1120,27.0,0.0
1121,37.0,0.0
1122,17.0,0.0
1123,96.0,0.0
1124,96.0,0.0
1125,96.0,0.0
1126,97.0,3.0
1127,118.0,12.0
1128,66.0,6.0
1129,27.0,4.0
1130,99.0,8.0
1131,18.0,3.0
1132,108.0,9.0
1133,96.0,1.0
1134,97.0,7.0
1135,27.0,4.0
1136,66.0,6.0
1137,18.0,3.0
1138,99.0,11.0
1139,66.0,6.0
1140,18.0,3.0
1141,66.0,6.0
1142,66.0,6.0
1143,87.0,8.0
1144,27.0,4.0
1145,99.0,12.0
1146,17.0,0.0
1147,68.0,5.0
1148,37.0,0.0
1149,37.0,0.0
1150,27.0,0.0
1151,27.0,0.0
1152,27.0,0.0
1153,37.0,0.0
1154,37.0,0.0
1155,17.0,0.0
1156,37.0,0.0
1157,155.0,0.0
1158,37.0,0.0
1159,37.0,0.0
1160,27.0,0.0
1161,155.0,0.0
1162,155.0,0.0
1163,56.0,0.0
1164,37.0,0.0
1165,56.0,0.0
1166,37.0,0.0
1167,37.0,0.0
1168,27.0,1.0
1169,27.0,0.0
1170,17.0,0.0
1171,96.0,1.0
1172,27.0,2.0
1173,97.0,3.0
1174,97.0,2.0
1175,18.0,1.0
1176,97.0,1.0
1177,96.0,0.0
1178,96.0,4.0
1179,96.0,0.0
1180,96.0,0.0
1181,96.0,1.0
1182,97.0,2.0
1183,108.0,9.0
1184,118.0,16.0
1185,99.0,11.0
1186,18.0,3.0
1187,27.0,4.0
1188,58.0,6.0
1189,98.0,8.0
1190,27.0,0.0
1191,27.0,0.0
1192,17.0,0.0
1193,27.0,0.0
1194,17.0,0.0
1195,27.0,0.0
1196,27.0,0.0
1197,17.0,0.0
1198,17.0,0.0
1199,18.0,1.0
1200,17.0,0.0
1201,17.0,0.0
1202,17.0,0.0
1203,17.0,0.0
1204,17.0,0.0
1205,17.0,0.0
1206,17.0,0.0
1207,17.0,0.0
1208,17.0,0.0
1209,17.0,0.0
1210,17.0,0.0
1211,17.0,0.0
1212,17.0,0.0
1213,17.0,0.0
1214,17.0,0.0
1215,17.0,0.0
1216,17.0,0.0
1217,17.0,0.0
1218,17.0,0.0
1219,17.0,0.0
1220,27.0,0.0
1221,27.0,0.0
1222,27.0,0.0
1223,27.0,0.0
1224,27.0,0.0
1225,27.0,0.0
1226,27.0,0.0
1227,37.0,0.0
1228,46.0,0.0
1229,46.0,0.0
1230,37.0,0.0
1231,37.0,0.0
1232,37.0,1.0
1233,37.0,0.0
1234,37.0,0.0
1235,37.0,0.0
1236,37.0,0.0
1237,37.0,0.0
1238,37.0,0.0
1239,37.0,1.0
1240,37.0,5.0
1241,38.0,6.0
1242,29.0,5.0
1243,156.0,8.0
1244,37.0,0.0
1245,37.0,0.0
1246,27.0,3.0
1247,67.0,7.0
1248,96.0,0.0
1249,37.0,0.0
1250,37.0,2.0
1251,96.0,4.0
1252,96.0,0.0
1253,96.0,0.0
1254,96.0,0.0
1255,96.0,1.0
1256,96.0,0.0
1257,96.0,0.0
1258,96.0,0.0
1259,96.0,0.0
1260,96.0,0.0
1261,27.0,0.0
1262,17.0,0.0
1263,17.0,0.0
1264,17.0,0.0
1265,17.0,0.0
1266,17.0,0.0
1267,17.0,0.0
1268,18.0,1.0
1269,17.0,0.0
1270,17.0,0.0
1271,17.0,0.0
1272,17.0,0.0
1273,17.0,0.0
1274,17.0,0.0
1275,17.0,0.0
1276,17.0,0.0
1277,17.0,0.0
1278,17.0,0.0
1279,17.0,0.0
1280,17.0,0.0
1281,17.0,0.0
1282,17.0,0.0
1283,17.0,0.0
1284,17.0,0.0
1285,17.0,0.0
1286,17.0,0.0
1287,17.0,0.0
1288,17.0,0.0
1289,17.0,0.0
1290,17.0,0.0
1291,17.0,0.0
1292,17.0,0.0
1293,17.0,0.0
1294,17.0,0.0
1295,17.0,0.0
1296,17.0,0.0
1297,27.0,0.0
1298,27.0,0.0
1299,155.0,1.0
1300,37.0,0.0
1301,37.0,0.0
1302,37.0,0.0
1303,37.0,0.0
1304,37.0,0.0
1305,37.0,0.0
1306,37.0,1.0
1307,37.0,1.0
1308,37.0,0.0
1309,37.0,0.0
1310,37.0,0.0
1311,37.0,0.0
1312,37.0,0.0
1313,37.0,0.0
1314,37.0,3.0
1315,38.0,6.0
1316,37.0,3.0
1317,38.0,6.0
1318,37.0,2.0
1319,37.0,0.0
1320,37.0,0.0
1321,37.0,0.0
1322,37.0,0.0
1323,37.0,2.0
1324,37.0,0.0
1325,37.0,1.0
1326,37.0,2.0
1327,37.0,0.0
1328,37.0,0.0
1329,37.0,0.0
1330,37.0,0.0
1331,37.0,0.0
1332,37.0,0.0
1333,37.0,6.0
1334,37.0,5.0
1335,39.0,7.0
1336,66.0,12.0
1337,146.0,14.0
1338,66.0,11.0
1339,96.0,4.0
1340,96.0,0.0
1341,96.0,0.0
1342,96.0,0.0
1343,96.0,0.0
1344,27.0,0.0
1345,17.0,0.0
1346,27.0,0.0
1347,17.0,0.0
1348,17.0,0.0
1349,17.0,0.0
1350,17.0,0.0
1351,17.0,0.0
1352,17.0,0.0
1353,17.0,0.0
1354,17.0,0.0
1355,17.0,0.0
1356,17.0,0.0
1357,17.0,0.0
1358,17.0,0.0
1359,27.0,0.0
