episode,length,reward
689,99.0,17.0
690,99.0,16.0
691,67.0,10.0
692,58.0,9.0
693,79.0,12.0
694,138.0,18.0
695,27.0,4.0
696,97.0,15.0
697,97.0,17.0
698,87.0,16.0
699,69.0,12.0
700,148.0,16.0
701,18.0,3.0
702,67.0,11.0
703,126.0,19.0
704,69.0,12.0
705,166.0,21.0
706,28.0,4.0
707,58.0,9.0
708,99.0,16.0
709,38.0,7.0
710,79.0,14.0
711,69.0,10.0
712,203.0,20.0
713,99.0,17.0
714,76.0,11.0
715,47.0,7.0
716,126.0,17.0
717,146.0,22.0
718,108.0,15.0
719,18.0,3.0
720,78.0,13.0
721,98.0,14.0
722,174.0,16.0
723,106.0,16.0
724,87.0,15.0
725,77.0,13.0
726,56.0,10.0
727,59.0,11.0
728,79.0,14.0
729,238.0,31.0
730,79.0,14.0
731,137.0,21.0
732,58.0,10.0
733,79.0,12.0
734,37.0,6.0
735,38.0,7.0
736,29.0,5.0
737,78.0,12.0
738,29.0,5.0
739,46.0,6.0
740,118.0,18.0
741,47.0,8.0
742,105.0,17.0
743,137.0,22.0
744,89.0,14.0
745,194.0,21.0
746,126.0,20.0
747,147.0,18.0
748,146.0,19.0
749,79.0,13.0
750,227.0,22.0
751,27.0,4.0
752,260.0,22.0
753,69.0,13.0
754,66.0,10.0
755,137.0,19.0
756,28.0,4.0
757,66.0,12.0
758,58.0,10.0
759,126.0,18.0
760,79.0,13.0
761,66.0,11.0
762,145.0,22.0
763,147.0,19.0
764,128.0,19.0
765,107.0,17.0
766,98.0,15.0
767,69.0,12.0
768,79.0,13.0
769,98.0,15.0
770,166.0,19.0
771,68.0,12.0
772,106.0,17.0
773,224.0,23.0
774,147.0,19.0
775,108.0,17.0
776,135.0,20.0
777,38.0,5.0
778,165.0,22.0
779,58.0,10.0
780,135.0,19.0
781,18.0,3.0
782,17.0,2.0
783,89.0,17.0
784,17.0,2.0
785,147.0,21.0
786,127.0,20.0
787,106.0,17.0
788,28.0,5.0
789,175.0,21.0
790,156.0,20.0
791,136.0,20.0
792,78.0,12.0
793,117.0,18.0
794,69.0,12.0
795,27.0,4.0
796,189.0,23.0
797,108.0,17.0
798,208.0,23.0
799,185.0,21.0
800,57.0,10.0
801,157.0,19.0
802,69.0,12.0
803,59.0,10.0
804,210.0,23.0
805,209.0,23.0
806,166.0,21.0
807,137.0,19.0
808,58.0,10.0
809,69.0,12.0
810,18.0,3.0
811,27.0,4.0
812,137.0,19.0
813,98.0,14.0
814,145.0,18.0
815,46.0,8.0
816,69.0,12.0
817,78.0,13.0
818,89.0,15.0
819,87.0,15.0
820,98.0,15.0
821,251.0,20.0
822,29.0,5.0
823,38.0,7.0
824,29.0,5.0
825,127.0,19.0
826,260.0,22.0
827,117.0,17.0
828,97.0,13.0
829,118.0,17.0
830,79.0,13.0
831,108.0,17.0
832,216.0,23.0
833,214.0,21.0
834,79.0,14.0
835,79.0,14.0
836,89.0,14.0
837,97.0,15.0
838,174.0,22.0
839,136.0,19.0
840,38.0,6.0
841,56.0,10.0
842,98.0,16.0
843,79.0,13.0
844,243.0,17.0
845,208.0,27.0
846,58.0,11.0
847,107.0,17.0
848,126.0,17.0
849,99.0,17.0
850,48.0,9.0
851,185.0,20.0
852,39.0,7.0
853,47.0,8.0
854,195.0,23.0
855,18.0,3.0
856,118.0,19.0
857,47.0,8.0
858,117.0,17.0
859,135.0,18.0
860,59.0,9.0
861,137.0,20.0
862,18.0,3.0
863,136.0,20.0
864,99.0,16.0
865,67.0,11.0
866,108.0,19.0
867,78.0,11.0
868,27.0,4.0
869,108.0,16.0
870,105.0,15.0
871,66.0,11.0
872,68.0,12.0
873,39.0,7.0
874,405.0,44.0
875,76.0,12.0
876,252.0,21.0
877,128.0,21.0
878,166.0,22.0
879,39.0,7.0
880,157.0,18.0
881,127.0,17.0
882,174.0,22.0
883,194.0,22.0
884,225.0,19.0
