episode,length,reward
1232,142.0,12.0
1233,6.0,0.0
1234,74.0,6.0
1235,94.0,8.0
1236,26.0,2.0
1237,70.0,6.0
1238,92.0,8.0
1239,104.0,9.0
1240,118.0,10.0
1241,82.0,7.0
1242,104.0,9.0
1243,84.0,7.0
1244,60.0,5.0
1245,48.0,4.0
1246,108.0,9.0
1247,80.0,7.0
1248,106.0,9.0
1249,110.0,9.0
1250,74.0,6.0
1251,120.0,10.0
1252,70.0,6.0
1253,104.0,9.0
1254,80.0,7.0
1255,38.0,3.0
1256,92.0,8.0
1257,72.0,6.0
1258,106.0,9.0
1259,16.0,1.0
1260,82.0,7.0
1261,84.0,7.0
1262,38.0,3.0
1263,150.0,13.0
1264,74.0,6.0
1265,70.0,6.0
1266,38.0,3.0
1267,106.0,9.0
1268,28.0,2.0
1269,94.0,8.0
1270,92.0,8.0
1271,104.0,9.0
1272,16.0,1.0
1273,104.0,9.0
1274,38.0,3.0
1275,110.0,9.0
1276,128.0,11.0
1277,48.0,4.0
1278,104.0,9.0
1279,152.0,13.0
1280,28.0,2.0
1281,48.0,4.0
1282,16.0,1.0
1283,70.0,6.0
1284,140.0,12.0
1285,38.0,3.0
1286,28.0,2.0
1287,104.0,9.0
1288,38.0,3.0
1289,16.0,1.0
1290,106.0,9.0
1291,26.0,2.0
1292,72.0,6.0
1293,70.0,6.0
1294,84.0,7.0
1295,104.0,9.0
1296,58.0,5.0
1297,94.0,8.0
1298,70.0,6.0
1299,38.0,3.0
1300,6.0,0.0
1301,96.0,8.0
1302,38.0,3.0
1303,104.0,9.0
1304,94.0,8.0
1305,26.0,2.0
1306,120.0,10.0
1307,60.0,5.0
1308,58.0,5.0
1309,58.0,5.0
1310,92.0,8.0
1311,6.0,0.0
1312,16.0,1.0
1313,16.0,1.0
1314,74.0,6.0
1315,84.0,7.0
1316,84.0,7.0
1317,84.0,7.0
1318,84.0,7.0
1319,106.0,9.0
1320,38.0,3.0
1321,92.0,8.0
1322,70.0,6.0
1323,84.0,7.0
1324,48.0,4.0
1325,94.0,8.0
1326,70.0,6.0
1327,106.0,9.0
1328,6.0,0.0
1329,72.0,6.0
1330,92.0,8.0
1331,70.0,6.0
1332,108.0,9.0
1333,104.0,9.0
1334,104.0,9.0
1335,84.0,7.0
1336,94.0,8.0
1337,96.0,8.0
1338,106.0,9.0
1339,142.0,12.0
1340,128.0,11.0
1341,58.0,5.0
1342,130.0,11.0
1343,48.0,4.0
1344,94.0,8.0
1345,82.0,7.0
1346,6.0,0.0
1347,94.0,8.0
1348,48.0,4.0
1349,92.0,8.0
1350,84.0,7.0
1351,84.0,7.0
1352,94.0,8.0
1353,16.0,1.0
1354,84.0,7.0
1355,74.0,6.0
1356,92.0,8.0
1357,106.0,9.0
1358,104.0,9.0
1359,60.0,5.0
