episode,length,reward
858,264.0,20.0
859,238.0,23.0
860,224.0,21.0
861,258.0,31.0
862,219.0,22.0
863,233.0,23.0
864,198.0,23.0
865,226.0,23.0
866,183.0,22.0
867,154.0,20.0
868,404.0,47.0
869,203.0,23.0
870,118.0,17.0
871,450.0,43.0
872,217.0,23.0
873,29.0,5.0
874,235.0,19.0
875,263.0,22.0
876,492.0,46.0
877,37.0,7.0
878,251.0,20.0
879,345.0,43.0
880,219.0,23.0
881,213.0,23.0
882,76.0,12.0
883,305.0,45.0
884,76.0,10.0
885,167.0,17.0
886,206.0,21.0
887,290.0,23.0
888,116.0,16.0
889,334.0,41.0
890,223.0,20.0
891,228.0,23.0
892,128.0,21.0
893,176.0,21.0
894,267.0,38.0
895,147.0,19.0
896,213.0,23.0
897,443.0,47.0
898,217.0,23.0
899,77.0,12.0
900,219.0,22.0
901,148.0,18.0
902,228.0,23.0
903,445.0,47.0
904,240.0,23.0
905,501.0,64.0
906,452.0,47.0
907,137.0,20.0
908,204.0,23.0
909,501.0,59.0
910,263.0,22.0
911,188.0,23.0
912,357.0,42.0
913,444.0,47.0
914,501.0,70.0
915,59.0,10.0
916,184.0,22.0
917,327.0,38.0
918,447.0,45.0
919,165.0,19.0
920,239.0,22.0
921,234.0,23.0
922,206.0,23.0
923,402.0,46.0
924,98.0,14.0
925,233.0,23.0
926,201.0,23.0
927,285.0,34.0
928,253.0,20.0
929,355.0,44.0
930,217.0,22.0
931,201.0,23.0
932,106.0,15.0
933,296.0,39.0
934,218.0,23.0
935,147.0,20.0
936,217.0,23.0
937,376.0,46.0
938,435.0,47.0
939,232.0,23.0
940,360.0,47.0
941,377.0,45.0
942,201.0,23.0
943,145.0,21.0
944,173.0,23.0
945,245.0,23.0
946,145.0,17.0
947,222.0,23.0
948,501.0,70.0
949,238.0,28.0
950,212.0,23.0
951,155.0,19.0
952,501.0,64.0
953,427.0,47.0
954,501.0,70.0
955,68.0,12.0
956,426.0,53.0
957,176.0,22.0
958,116.0,18.0
959,245.0,37.0
960,213.0,22.0
961,136.0,18.0
962,237.0,23.0
963,268.0,30.0
964,17.0,3.0
965,185.0,21.0
966,166.0,21.0
967,422.0,46.0
968,501.0,66.0
969,68.0,12.0
970,210.0,23.0
971,136.0,18.0
972,197.0,22.0
973,215.0,21.0
974,191.0,23.0
975,201.0,22.0
976,218.0,23.0
977,375.0,46.0
978,501.0,66.0
979,138.0,19.0
980,210.0,22.0
981,237.0,23.0
982,59.0,10.0
983,425.0,47.0
984,183.0,22.0
985,218.0,33.0
986,146.0,20.0
987,231.0,22.0
988,127.0,21.0
989,87.0,15.0
990,199.0,23.0
991,240.0,23.0
992,227.0,20.0
993,223.0,21.0
994,225.0,23.0
995,501.0,61.0
996,501.0,67.0
997,185.0,23.0
998,175.0,23.0
999,148.0,19.0
1000,106.0,17.0
1001,146.0,18.0
1002,203.0,23.0
1003,327.0,45.0
1004,199.0,23.0
1005,38.0,6.0
1006,433.0,47.0
1007,217.0,23.0
1008,97.0,13.0
1009,203.0,23.0
1010,214.0,23.0
1011,316.0,40.0
1012,267.0,35.0
1013,366.0,46.0
1014,217.0,27.0
1015,246.0,37.0
1016,277.0,23.0
1017,212.0,22.0
1018,479.0,45.0
1019,56.0,7.0
1020,324.0,44.0
1021,155.0,23.0
1022,248.0,36.0
1023,224.0,23.0
1024,37.0,6.0
1025,247.0,32.0
1026,501.0,61.0
1027,185.0,22.0
1028,202.0,22.0
1029,243.0,23.0
1030,268.0,37.0
1031,396.0,45.0
1032,175.0,16.0
1033,433.0,45.0
1034,96.0,13.0
1035,105.0,14.0
1036,46.0,8.0
1037,217.0,27.0
1038,501.0,60.0
1039,203.0,23.0
1040,128.0,18.0
1041,212.0,23.0
1042,29.0,4.0
1043,360.0,46.0
